symbol,name,industry,latest_price,pct_change,amount,volume,turnover_rate,total_mv,circ_mv,pe_ttm,pb,roe,revenue_growth,profit_growth,cash_flow_quality,debt_to_asset,financial_report_date,financial_announce_date,source,as_of_date,expected_trade_date,staleness_days,latest_coverage,trading_days,liquidity_rank,size_rank,universe_score,universe_rank
SH.601111,中国国航,空运,7.69,,733516273.5245901,3462986.7086885246,0.4995,113414736500.0,,57.0584,2.5783,3.96,11.2762173377,183.86,5.338837300339479,88.167976355,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7404769278414369,0.9454939609786311,0.8224837410963146,471
SH.600126,杭钢股份,普钢,10.48,,1439239009.2131147,2501810.9808196723,1.9998,24923655433.0,,362.5657,1.2822,0.05,-46.7140091456,127.4536183991,-161.98714561530394,33.6598844676,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8786001858160422,0.7355218333849489,0.8213688448436048,472
SZ.300811,铂科新材,矿物制品,94.09,,1027491452.8906558,458856.0224590164,4.5756,35913089545.0,,82.9605,11.6961,2.88,27.7284108033,20.0,1.0739521849092821,23.1511501293,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8247135336017343,0.8160421183028802,0.8212449674821927,473
SH.600110,诺德股份,电气设备,12.66,,1862918379.3934426,6369371.288196721,10.1785,20023987955.0,,-73.01,3.5508,0.71,80.4225500641,206.42,6.885322382894072,65.8545834771,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9197894084855992,0.672963765871787,0.8210591514400742,474
SH.601975,招商南油,水运,5.77,,1798346035.081967,10118877.904754099,4.3318,20546713136.0,,14.0854,1.7331,3.66,14.18586351,51.73,0.7310614599243036,11.0763880036,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9139052338185196,0.681635181170641,0.8209972127593681,475
SH.601006,大秦铁路,铁路,5.52,,740434952.8852459,3438352.158852459,0.4796,101896639951.00002,,17.8347,0.6186,1.44,4.3214092681,-7.26,0.2913153501628552,14.0612025236,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.742954475069681,0.9377516258903685,0.820873335397956,476
SZ.002624,完美世界,互联网,21.17,,1283416102.8403277,1817221.6293442624,5.7523,27004360184.0,,50.8222,4.1114,1.43,-42.1089952516,-66.02,-1.4581608079274435,30.1651853449,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8628058222359863,0.7578197584391453,0.8208113967172499,477
SZ.002975,博杰股份,专用机械,148.58,,1143995129.8122952,496738.7231147541,11.1499,29887573690.0,,128.3402,12.6996,2.84,127.2111326142,419.12,0.5821243869374295,27.364472973,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8479405388665221,0.779807990089811,0.8206875193558377,478
SZ.300398,飞凯材料,化工原料,41.81,,1531583640.1331146,1584246.1244262296,14.0409,23437566242.999996,,58.3229,4.6474,2.64,24.5630334843,9.57,1.7577038521536443,27.3999682781,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8888200681325488,0.7181790027872407,0.8205636419944256,479
SZ.001257,盛龙股份,小金属,28.41,,902382476.7313637,1327554.256590909,10.9272,45347985180.0,,50.5099,5.9328,6.56,-1.5698598442,3.74,2.1712242175074183,23.0505138014,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,44,0.7937441932486838,0.8606379684112728,0.8205017033137194,480
SZ.002865,钧达股份,电气设备,106.18,,1544331993.8947542,419913.26032786886,5.4918,22868716840.0,,-14.402,5.6764,0.37,-9.6345370889,113.38,-49.67928155349653,75.0015086941,2026-03-31,2026-04-10,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8906782285537318,0.7119851347166305,0.8192009910188913,481
SZ.300131,英唐智控,元器件,22.94,,1906203439.4108195,2553690.040327869,7.8151,19442883778.0,,1486.957,11.2663,0.23,6.0176993877,-76.6,8.377923548130333,53.1632740813,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9222669557138433,0.6642923505729328,0.8190771136574791,482
SH.688158,优刻得,软件服务,52.76,,2369900967.442623,947165.5152459017,5.6523,17706220635.0,,-241.75,7.2786,0.11,16.7693786267,106.1269546259,0.6546328043046806,33.9741942175,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9427067203468567,0.6336327036234128,0.819077113657479,483
SH.688036,传音控股,通信设备,65.12,,775821165.7704918,403300.04475409834,1.2545,68748741027.0,,24.6331,3.4024,3.35,24.5795363273,42.9,-5.845512557637169,55.1491477964,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7584391452462063,0.90802105915144,0.8182719108082998,484
SZ.301550,斯菱智驱,汽车配件,196.72,,967021133.774918,182728.36032786887,3.4035,37995013375.0,,229.7476,21.1244,2.12,8.7150933497,-15.55,0.8842460170816155,26.3841948167,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.809228863425209,0.8299783214617529,0.8175286466398266,485
SZ.002517,恺英网络,互联网,21.76,,1065274660.2181966,1383406.504590164,2.2752,32538030454.0,,15.0218,3.1425,7.62,64.1938460501,50.65,0.5483490921669097,22.4363778467,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8318364818829359,0.7952926602663364,0.8172189532362961,486
SZ.000703,恒逸石化,化纤,18.23,,843155576.5360656,1067089.5024590164,1.1542,50094408448.0,,22.7533,1.8947,7.81,10.233636145,3773.77,-1.2900437281078507,71.4578265134,2026-03-31,2026-04-15,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7816661505109941,0.870548157324249,0.8172189532362961,487
SH.600019,宝钢股份,普钢,7.11,,685099314.0327868,2613940.7111475407,0.5202,124593524763.99998,,12.2921,0.5981,1.07,5.7376236617,-8.6,1.9857349379086324,37.8300246962,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7274698048931558,0.9516878290492412,0.81715701455559,488
SH.600048,保利发展,全国地产,6.64,,776704434.9180328,5612429.64295082,1.4386,64400985588.99999,,64.111,0.332,0.47,-15.7384693367,-57.06,9.471589102103728,71.9004348207,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7590585320532672,0.902446577887891,0.8164137503871167,489
SH.603929,亚翔集成,装修装饰,209.85,,1027351111.0819672,163749.86459016392,3.4708,33284160000.0,,31.4557,15.3108,10.27,35.3811962439,202.41,-0.9543177676055156,54.7202003303,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8244038401982038,0.8024156085475379,0.8156085475379374,490
SZ.300759,康龙化成,化学制药,31.39,,889200666.8442622,823874.1509836066,1.7152,42220777770.99999,,24.9284,2.5653,2.1,15.4772406327,9.75,1.802365504138098,40.0783951186,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7921957262310313,0.8473211520594611,0.8142458965624032,491
SZ.300503,昊志机电,机械基件,89.24,,1456682482.3059018,637216.9836065574,8.441,23144749286.000004,,118.9329,16.04,6.37,72.8762662654,483.54,0.2064366654399851,57.590490415,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8798389594301641,0.7144626819448746,0.8136884484360483,492
SH.688585,上纬新材,化工原料,221.0,,751847799.3606558,141598.842295082,1.2675,71814522053.0,,1796.0,55.2179,-3.12,13.2326078537,-282.12,-0.05125016054818758,41.785619267,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7482192629296996,0.9117373799938061,0.8136265097553422,493
SH.603026,石大胜华,化工原料,120.36,,1745081659.081967,348316.0619672131,4.0911,19546885176.0,,59.9515,3.7665,5.57,40.4471354434,1086.7493854457,-3.1946663075222363,55.0317748229,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9111179931867451,0.6661505109941158,0.8131310003096934,494
SZ.000155,川能动力,新型电力,19.25,,1269218472.4054098,1733481.6404918032,2.1183,25107889451.0,,47.1547,2.3368,2.52,45.9726836762,12.65,-1.2029606672070128,51.6264502144,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8612573552183338,0.7386187674202539,0.8122019200991017,495
SZ.300184,力源信息,元器件,18.26,,1616217045.222459,4976652.245081967,15.9697,20843930786.0,,77.5028,4.9808,3.24,52.0051605124,240.58,-0.5546885703182933,43.4340019611,2026-03-31,2026-04-20,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8962527098172809,0.6859708888200682,0.8121399814183958,496
SZ.300866,安克创新,元器件,134.7,,768328951.6659017,162669.56901639345,1.0472,61913105762.0,,24.5593,6.0357,4.35,26.9341196727,-4.87,-0.955549959207745,43.9193393445,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7556519046144317,0.8965624032208114,0.8120161040569835,497
SH.600186,莲花控股,食品,13.19,,2257625920.163934,6619078.808852458,8.6379,16977481150.0,,48.2862,8.9926,7.05,28.012075148,42.06,-1.0624313040957534,45.3737265172,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9389903995044906,0.6203158872716011,0.8115205946113347,498
SH.600961,株冶集团,铅锌,30.35,,1142992104.6557376,1032889.4570491804,3.6463,26972019753.0,,13.5402,5.3374,25.3,45.9023858305,313.0,1.3264082299294913,40.7098128036,2026-03-31,2026-04-17,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8470114586559306,0.7572003716320842,0.8110870238463921,499
SH.688726,拉普拉斯,专用机械,74.25,,1303668411.1311476,425309.1570491803,8.0916,24429009411.0,,49.7359,5.803,2.88,-33.3124083127,-52.23,-0.19241740666366725,60.7230996147,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8643542892536389,0.7308764323319913,0.8109631464849798,500
